Name|md5|Machine|SizeOfOptionalHeader|Characteristics|MajorLinkerVersion|MinorLinkerVersion|SizeOfCode|SizeOfInitializedData|SizeOfUninitializedData|AddressOfEntryPoint|BaseOfCode|BaseOfData|ImageBase|SectionAlignment|FileAlignment|MajorOperatingSystemVersion|MinorOperatingSystemVersion|MajorImageVersion|MinorImageVersion|MajorSubsystemVersion|MinorSubsystemVersion|SizeOfImage|SizeOfHeaders|CheckSum|Subsystem|DllCharacteristics|SizeOfStackReserve|SizeOfStackCommit|SizeOfHeapReserve|SizeOfHeapCommit|LoaderFlags|NumberOfRvaAndSizes|SectionsNb|SectionsMeanEntropy|SectionsMinEntropy|SectionsMaxEntropy|SectionsMeanRawsize|SectionsMinRawsize|SectionMaxRawsize|SectionsMeanVirtualsize|SectionsMinVirtualsize|SectionMaxVirtualsize|ImportsNbDLL|ImportsNb|ImportsNbOrdinal|ExportNb|ResourcesNb|ResourcesMeanEntropy|ResourcesMinEntropy|ResourcesMaxEntropy|ResourcesMeanSize|ResourcesMinSize|ResourcesMaxSize|LoadConfigurationSize|VersionInformationSize|packed|legitimate
09e2e0202b0410ee000df7cbdac2cada018119aabc5a03a5acddf5d02ace294f.exe|4e5f77e1025099cf6c998f43db78a261|332|224|258|8|0|580608|248320|0|588318|8192|589824|4194304|8192|512|4|0|0|0|4|0|851968|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|4.782565022022099|0.10191042566270775|7.427835590610942|276309.3333333333|512|580608|275894.3333333333|12|580132|1|1|0|0|104|4.7719164257723445|1.0|7.943278715753554|2308.375|2|16130|0|0|1|0
11554b165c2888e4e4b6b920e0409739247f846afb07fccd87e6ab58a3090123.exe|4ee815c4264a07a9ee618081454df821|34404|240|8226|14|29|93184|234496|0|7760|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.8438710815033525|2.01368355891762|7.845677103931159|46080.0|512|165888|46504.28571428572|252|165600|3|93|0|129|3|5.1096985104706665|2.566961045565863|7.850519970111032|55119.0|112|164864|312|0|0|0
25d22e60c5dd79756fdd5c0d5c2c489a0d1bcb6fb59b5a5d04f386d91e985454.exe|da8afe1129e87adb5ce9cc381af2420f|332|224|258|14|31|197120|203264|0|82914|4096|204800|4194304|4096|512|6|0|0|0|6|0|413696|1024|0|3|33088|1048576|4096|1048576|4096|0|16|4|6.2085627957544|5.280394389955116|6.57398313902303|99072.0|10752|197120|99923.75|10496|197089|2|97|0|0|0|0|0|0|0|0|0|192|0|1|0
6871f70bbc626140cadeb9fb274948b3bcff40b2a3976edee809fae4fee6de02.exe|27817e480b29d5748ef99f92ea80e69d|34404|240|8226|14|29|93184|232960|0|7776|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.82729770126403|1.977400350166309|7.778287270387418|45860.57142857143|512|164352|46287.142857142855|252|164064|3|93|0|129|3|5.086652195096646|2.566961045565863|7.781381023988972|54607.0|112|163328|312|0|0|0
03f3d8fb4e7587151496f40eed03185305e8569206cf5794d2038280fc899e2d.exe|6e4434ac4c62718c26e3cbd4c7b7eb3b|332|224|33166|2|25|576000|241664|0|579704|4096|581632|4194304|4096|512|4|0|0|0|4|0|839680|1024|0|2|0|1048576|16384|1048576|4096|0|16|8|3.6315843808594725|0.0|6.670736997742939|102208.0|0|576000|102498.125|24|575688|16|423|0|0|66|3.105075073258065|1.8387586809150083|6.613544595293364|2721.6060606060605|16|137540|0|0|1|0
d6f5f601154bbcc09f2b755cf6efb915c35e18c99ffcc099a6929a1c2dfcd97c.exe|20efcc682b386b0ccdadbec56ba6b640|332|224|258|80|0|687104|2048|0|694990|8192|696320|4194304|8192|512|4|0|0|0|4|0|712704|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.823296381346036|0.10191042566270775|7.209655041514387|229717.33333333334|512|687104|229437.33333333334|12|686804|1|1|0|0|2|4.1549929879148175|3.308869162154448|5.0011168136751865|667.0|490|844|0|0|1|0
df809087a49af7316955ba3bc0dc35d086529be98bd82df7ab4ccfa22c38e97d.exe|fc75bd96a8e255736e87c1459607444c|332|224|258|48|0|648328|1174|0|656514|8192|663552|4194304|8192|512|4|0|0|0|4|0|679936|512|704949|2|34144|1048576|4096|1048576|4096|0|16|3|2.9771710029860468|0.08153941234324169|6.167735978267397|216917.33333333334|512|648704|216500.66666666666|12|648328|1|1|0|0|1|3.4255658598850838|3.4255658598850838|3.4255658598850838|1074.0|1074|1074|0|0|1|0
c28f337ea2deb22578ac197d18edf214d3ee513aa01944868922f85805fc253d.exe|4c11886f4028dfb40e2a54ad459055a0|34404|240|8226|14|29|93184|234496|0|7760|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.843842707290807|2.01368355891762|7.845677103931159|46080.0|512|165888|46504.28571428572|252|165600|3|93|0|129|3|5.1096985104706665|2.566961045565863|7.850519970111032|55119.0|112|164864|312|0|0|0
fdb24cd0539c59bcb44ad2e1dcbb3946cf6f20d176393ae86ff6a9cefc8780dd.exe|61554d4db7f5382c894cfd1ab57254d2|332|224|259|10|0|282112|42236928|0|223151|4096|286720|4194304|4096|512|5|1|0|0|5|1|42500096|1024|452109|2|33024|1048576|4096|1048576|4096|0|16|7|2.3364298181719767|0.0|7.741082943710879|60196.57142857143|512|282112|6068331.714285715|23|42068696|4|122|0|0|49|4.952789734899147|1.0|6.957338434556279|2458.8367346938776|2|9640|72|0|1|0
acer.exe|979692cd7fc638beea6e9d68c752f360|332|224|259|14|12|38912|81920|0|45757|4096|49152|4194304|4096|512|5|1|0|0|5|1|143360|1024|110444|2|33024|1048576|4096|4194304|4096|0|16|5|5.9955308272629635|3.431887273871445|7.953714911050301|11366.4|512|37888|24798.0|448|80424|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0
0b23eae6bb0d90f1697c3c6b1cb6a72d06f2a2da6df1b15eb2bbb4614b006ef9.exe|57ad97c2907b55a5d48f4f29060070d0|34404|240|8226|12|0|380928|314368|0|210652|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.604201520968171|3.8638293765242397|7.775067258642137|114005.33333333333|4096|380928|115575.83333333333|3700|380675|3|104|0|129|3|5.0859715203696165|2.566961045565863|7.779338999807882|55119.0|112|164864|112|0|0|0
c2aa3b42821e22b2ad2c61981ffcbfbc9c24c2bc9c61899c6337155f3688d79a.exe|0cd24caf7ad994817fe7757ac3c0d9e0|332|224|258|48|0|741614|1216|0|749800|8192|753664|4194304|8192|512|4|0|0|0|4|0|770048|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|3.0882895083189457|0.10191042566270775|6.341150360444128|247978.66666666666|512|741888|247610.0|12|741614|1|1|0|0|1|3.5011801657384845|3.5011801657384845|3.5011801657384845|1116.0|1116|1116|0|0|1|0
86f3b511e1488811dd8d92b4b6085eefc88a2b10d89dcfb6c298244b5f9ff3ac.exe|3126073cd8ea4fc44ccf3fa7133eff17|332|224|290|14|0|128000|172032|0|30618|4096|135168|4194304|4096|512|5|1|0|0|5|1|319488|1024|6989375|3|33088|1048576|4096|1048576|4096|0|16|6|5.088760976211465|1.8900565753665044|7.297061205070412|40533.333333333336|512|128000|49673.333333333336|184|127524|2|94|0|0|8|5.563713823042777|2.718576739955766|7.950786638197238|7438.375|104|37019|92|0|1|0
fa3e1ea5a814915ffc65b8a94180aedccf3140f515f05737f3017d6ab6f10b89.exe|cd6487ba57f9ae3d2a23ec2e41f7a2e0|332|224|33166|2|25|576000|241664|0|579704|4096|581632|4194304|4096|512|4|0|0|0|4|0|839680|1024|0|2|0|1048576|16384|1048576|4096|0|16|8|3.6284348265854356|0.0|6.6556773112123695|102208.0|0|576000|102498.125|24|575688|16|423|0|0|66|3.1045019252123636|1.8387586809150083|6.575716824277062|2721.6060606060605|16|137540|0|0|1|0
a04a05d4da8dd14d9d94b8f7e6d39318dff73ef0e2fdea8634550c2333fe909a.exe|dfa55f561a62d1ce2994fe118b71b018|332|224|258|48|0|716288|17920|0|724462|8192|0|4194304|8192|512|4|0|0|0|6|0|761856|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|4.6171044850227485|0.08153941234324169|7.998545445825512|244736.0|512|716288|244565.33333333334|12|716276|1|1|0|0|12|4.965251902760113|2.8827405909262365|6.427029410525912|1353.0|132|4264|0|0|1|0
cb1b1d4e4f463115da0a4934d1d38d451a2a90c3fc83a4657b2efd4feb5f66b0.exe|163d1ab8f3abb873f634ea8ec4dfc8d8|332|224|258|48|0|660744|1196|0|668930|8192|671744|4194304|8192|512|4|0|0|0|4|0|688128|512|720358|2|34144|1048576|4096|1048576|4096|0|16|3|3.0002551160857642|0.10191042566270775|6.178036435119334|221013.33333333334|512|660992|220646.66666666666|12|660744|1|1|0|0|1|3.4170544403341707|3.4170544403341707|3.4170544403341707|1096.0|1096|1096|0|0|1|0
ccbedc66e7cff0d0fe2a5c0e15499b3fdd46d0138bf3947da9c62397ab222acc.exe|81ccdff43c2678a51271eb2e4a2adb2b|332|224|33166|2|25|576000|241664|0|579704|4096|581632|4194304|4096|512|4|0|0|0|4|0|839680|1024|0|2|0|1048576|16384|1048576|4096|0|16|8|3.627738234492708|0.0|6.6556773112123695|102208.0|0|576000|102498.125|24|575688|16|423|0|0|66|3.104394700519287|1.8387586809150083|6.568639994534036|2721.6060606060605|16|137540|0|0|1|0
2ddd611ef0c8b24ac4f5de04e754368a3f721681e7218744a371cdce612d3a15.exe|841fac666d0b687a8ed152add38dead7|332|224|258|80|0|619520|2048|0|627406|8192|630784|4194304|8192|512|4|0|0|0|4|0|647168|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.7844224638912576|0.10191042566270775|7.0700468455558765|207189.33333333334|512|619520|206912.0|12|619220|1|1|0|0|2|4.152498409165636|3.3038800046560852|5.0011168136751865|671.0|490|852|0|0|1|0
5913122441c5c93482e7b54fb99f330bd8a20d46b2f82798ecdd626b1cc6fa43.exe|db81a5aa36d109c75467785d3e334ee7|332|224|258|48|0|5632|8192|0|13422|8192|0|4194304|8192|512|4|0|0|0|6|0|32768|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|3.342450454278047|0.08153941234324169|5.301913210580608|4608.0|512|7680|4309.333333333333|12|7680|1|1|0|0|5|3.956074871530254|2.2105940904231307|5.0011168136751865|1372.0|34|4264|0|0|1|0
af7bdc02d7f150c03e506579bbce4865b501c93eda271a420c919c309580533c.exe|909e0fff7951d9013ebe865b88ef2366|332|224|258|48|0|474112|2048|0|482102|8192|483328|4194304|8192|512|4|0|0|0|4|0|499712|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.446592254106307|0.10191042566270775|7.83954310074802|158720.0|512|474112|158358.66666666666|12|474004|1|1|0|0|1|3.3064918271157904|3.3064918271157904|3.3064918271157904|968.0|968|968|0|0|0|0
38cc28b2a0a069f2987a1b35cd761ce3290197cbdcf9a2a688fd9f5e8c09e77c.exe|a59b462d7460cd14e55b8e0e940334bc|332|224|258|11|0|6656|2560|0|14446|8192|16384|4194304|8192|512|4|0|0|0|4|0|32768|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|2.9333126769034568|0.08153941234324169|5.1568197797225555|3072.0|512|6656|2640.0|12|6260|1|1|0|0|2|4.169238619511176|3.3373604253471645|5.0011168136751865|739.0|490|988|0|0|1|0
d98a9e9b656d1ac1030c915b93672e3a2aabad592d43f042c07ee3f6aeb79b7f.exe|36ed24c0d9c36b6248cf612dbbe34e9b|332|224|258|48|0|595968|17920|0|604030|8192|0|4194304|8192|512|4|0|0|0|6|0|638976|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|4.3754943411521|0.10191042566270775|7.998082049137825|204629.33333333334|512|595968|204421.33333333334|12|595844|1|1|0|0|6|4.29432360744729|2.458492225816881|5.295995350293464|2777.3333333333335|48|9640|0|0|1|0
15bad895c6afb47d3dbf662a5743d49ce0bba45b110b494645d92b2db423ac4c.exe|b42097d438097dfb349fc66f94ce78e3|332|224|258|48|0|1238097|1194|0|1246283|8192|1253376|4194304|8192|512|4|0|0|0|4|0|1269760|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|3.1293442880919096|0.08153941234324169|6.552578028734082|413525.3333333333|512|1238528|413097.0|12|1238097|1|1|0|0|1|3.4746092974504905|3.4746092974504905|3.4746092974504905|1094.0|1094|1094|0|0|1|0
windows_update.bin|9e78ed405e72f424f4f67d40a7c78857|332|224|33166|2|25|608768|269312|0|1722557|4096|614400|4194304|4096|512|4|0|0|0|4|0|3592192|1024|3563838|2|64|1048576|16384|1048576|4096|0|16|13|3.3325084820822353|0.0|6.79352478875886|272464.0|0|2662400|274233.07692307694|24|2662400|10|10|0|0|65|3.2196119702369534|1.8387586809150083|6.78269428612106|3093.7846153846153|16|137540|0|0|0|0
PayPlugin.bin|3e3c262a1a2a7c7a024fd5363edfad68|332|224|258|14|0|852480|1222144|0|2093056|4096|0|4194304|4096|512|6|0|0|0|6|0|2670592|1024|2106284|2|33088|1048576|4096|1048576|4096|0|16|4|4.662867456004363|0.0|7.999668807105595|180407.5|0|571002|666265.0|4096|1933312|5|5|0|0|13|5.697778007401114|2.8741308625315654|7.987549398031678|11488.538461538461|90|87492|0|0|0|0
dfdcbce36823527f00a9a574127dc02ab6e2fd0d016ec2412113a119bd965246.exe|01a618c505a541742d7cb67738e25f51|34404|240|8226|12|0|380928|312832|0|210636|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.625779865015729|3.865984764312594|7.895030362026798|113749.33333333333|4096|380928|115322.5|3700|380659|3|104|0|129|3|5.125746592462241|2.566961045565863|7.898664216085756|54607.0|112|163328|112|0|0|0
da3fe8a45e4459d4022b73e77d16c9880106242e6112168f86dbec57cc05d736.exe|342c4a27c72042e34dec556fcab19d7d|332|224|271|6|0|26624|141824|2048|13888|4096|32768|4194304|4096|512|4|0|6|0|4|0|434176|1024|0|2|34112|1048576|4096|1048576|4096|0|16|5|3.9715018498404886|0.0|6.4174599871908855|7884.8|0|26624|83768.0|5018|249856|7|165|1|0|12|3.026102229113766|2.1609640474436813|5.299340634842322|418.1666666666667|20|896|0|0|0|0
8bb700898b529bc602316e44ee626d47986fd24775d022967f560b8d74edc148.exe|dc25a1008b074bae20915cbe27e33eb6|332|224|258|8|0|51712|3072|0|59606|8192|65536|4194304|8192|512|4|0|0|0|4|0|81920|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.5627526609549154|0.08153941234324169|6.389102305567501|18261.333333333332|512|51712|17841.333333333332|12|51460|1|1|0|0|2|4.189217945766819|3.1522813464934503|5.2261545450401865|943.5|716|1171|0|0|0|0
020178ee0ae2ed0937066e746a168892673a84d9bad2ba0b44327734e522c020.exe|b18ab6feff99a2669da9e54e7ea72d22|34404|240|8226|14|29|93184|232960|0|7776|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.827312665248812|1.977400350166309|7.778287270387418|45860.57142857143|512|164352|46287.142857142855|252|164064|3|93|0|129|3|5.086652195096646|2.566961045565863|7.781381023988972|54607.0|112|163328|312|0|0|0
630faa813a7dc02a84c3528a57650c901f69f7215b9ab8fd056ec395923db17e.exe|2f02cf346d17597dfd0484c617e8dc15|332|224|258|11|0|345600|221696|0|353502|8192|360448|4194304|8192|512|4|0|0|0|4|0|589824|512|582026|2|34112|1048576|4096|1048576|4096|0|16|3|4.337749940041366|0.10191042566270775|6.756393868367147|189098.66666666666|512|345600|188672.66666666666|12|345316|1|1|0|0|93|3.6290664975503253|2.3158243335257076|7.955434633122698|2291.3010752688174|13|67624|0|0|1|0
8e1e3092d5e2010d374b8b6b44492d22431dcfde69cc4058e51b5626b67beafa.exe|32d0c1d05a56b3868db81174272a2417|332|224|258|48|0|443392|2048|0|451278|8192|458752|4194304|8192|512|4|0|0|0|4|0|475136|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.4370723000292984|0.10191042566270775|7.819682643920995|148480.0|512|443392|148081.33333333334|12|443180|1|1|0|0|1|3.329694685814629|3.329694685814629|3.329694685814629|960.0|960|960|0|0|0|0
9afbb8c00bf106a25976ed149b7b5b5009c2c1a918ed60ea939624ea7e6b01ce.exe|607e8c642a43b9731d34aaab4043d922|332|224|259|10|0|678400|42234880|0|623285|4096|684032|4194304|4096|512|5|1|0|0|5|1|42893312|1024|876851|2|32768|1048576|4096|1048576|4096|0|16|7|2.363446669280344|0.0|7.948783311837937|116662.85714285714|512|678400|6124823.428571428|23|42068472|4|119|0|0|48|4.940976771984807|1.0|6.951099201604426|2493.5625|2|9640|72|0|1|0
b1197fe9ce6d8a8681b2aebd77c5111cc9c7ec86fcb72248ebc407f8343b2fab.exe|9c96ac14981b633d0918eab21f1328dd|332|224|258|48|0|528896|17920|0|536894|8192|0|4194304|8192|512|4|0|0|0|6|0|573440|512|0|2|34144|1048576|4096|1048576|4096|0|16|3|4.388385383635895|0.10191042566270775|7.997684226713453|182272.0|512|528896|182042.66666666666|12|528708|1|1|0|0|12|4.31656942275489|2.8827405909262365|5.71634481653317|1353.0|132|4264|0|0|1|0
1994587aad261a1b99d6b9f4c317a5def389344142609065cf1a7ddf668686f4.exe|8a428a10e4b3a287b2da89c990faec37|332|224|258|48|0|95232|2048|0|103230|8192|0|4194304|8192|512|4|0|0|0|4|0|122880|512|0|3|34112|1048576|4096|1048576|4096|0|16|3|3.2804713146138003|0.10191042566270775|6.015563417957863|32426.666666666668|512|95232|32100.666666666668|12|95044|1|1|0|0|2|4.071300027631039|3.1414832415868914|5.0011168136751865|543.0|490|596|0|0|1|0
9b816385d3d29521cf02042c560679b3c6c02ecbf7af9920bae9b3c42a9e1179.exe|97271273cc13b3c8828aca7c49985d5f|332|224|258|48|0|273920|212480|0|281694|8192|286720|4194304|8192|512|4|0|0|0|4|0|507904|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.9534628104368355|0.10191042566270775|7.84411972774986|162133.33333333334|512|273920|161661.33333333334|12|273508|1|1|0|0|4|3.488707043339269|1.8332062193464953|5.0011168136751865|52789.5|20|209740|0|0|1|0
monaco guck.bin|c9730861a855c2360bc1c610874cda86|332|224|258|8|0|352768|3072|0|360894|8192|0|4194304|8192|512|4|0|0|0|4|0|385024|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.5941946774885896|0.10191042566270775|6.444708217016322|118613.33333333333|512|352768|118426.66666666667|12|352708|1|1|0|0|2|4.2024846071660065|3.1788146692918273|5.2261545450401865|947.5|724|1171|0|0|1|0
588dbacac7108630912e71373a310f4daab121278d7269038740fa9075054581.exe|6d359fe172fdd37a840d483614b3fc03|332|224|259|10|0|232960|42236928|0|174303|4096|237568|4194304|4096|512|5|1|0|0|5|1|42450944|1024|391971|2|32768|1048576|4096|1048576|4096|0|16|7|2.323914508281754|0.0|7.6569402584823285|53174.857142857145|512|232960|6061353.428571428|23|42068696|4|122|0|0|49|4.951685589172139|1.0|6.942340419234711|2458.8367346938776|2|9640|72|0|1|0
c8f753f0d1a4d979c58a3abcb33ab41724c33ca7dc49390bab4bcd50803aacdf.exe|8ed1768ea37daf45d3aceb39b994c6ad|332|224|258|48|0|788480|2048|0|796478|8192|802816|4194304|8192|512|4|0|0|0|4|0|819200|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.483354823895372|0.09800417566270775|7.921645701385528|263509.3333333333|512|788480|263153.3333333333|12|788380|1|1|0|0|1|3.3347264103014465|3.3347264103014465|3.3347264103014465|976.0|976|976|0|0|0|0
b06019d09cd70b934fe5b140dabf1ffcdea37d773940e16d63ca6d89604f1eda.exe|07bc560f3c759c789e8183fcbfb3520d|332|224|270|6|0|532480|2048|0|540606|8192|540672|4194304|8192|512|4|0|0|0|4|0|557056|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.3772773118838724|0.10191042566270775|7.648362511963223|178176.0|512|532480|177826.66666666666|12|532420|1|1|0|0|1|3.3019457406398955|3.3019457406398955|3.3019457406398955|960.0|960|960|0|0|1|0
6f5ee271f792625b58a99443da4a9ac7ab8088e6b974333bdc5299e70199030b.exe|44ed02ea3b80d7b0e98f57dfe2340adc|332|224|258|80|0|459264|219136|0|466998|8192|475136|4194304|8192|512|4|0|0|0|4|0|704512|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|4.512908882329791|0.10191042566270775|7.6617343133125635|226133.33333333334|512|459264|225729.33333333334|12|458812|1|1|0|0|12|4.708032626346074|2.546831097290012|7.97403254398973|18139.416666666668|132|67624|0|0|1|0
5f0798cdb628b90fa0507427cfad23ac606c781d630526e15c20e0150a9ece04.exe|eb6009f8d970345d2bda321bda243b06|332|224|259|8|0|75776|21504|0|77263|4096|81920|4194304|4096|512|4|0|0|0|4|0|118784|4096|0|2|0|1048576|4096|1048576|4096|0|16|4|4.78008730381678|3.6608254480863875|6.602124131902836|24320.0|2048|75776|26249.0|5376|75392|9|208|1|0|7|3.036387349921848|2.135897948174094|5.231382433898384|703.4285714285714|62|1640|0|0|1|0
a8bb43f81f4e36e30f4a90c9bc100988d446777baf8b6488059a6d5d777ad101.exe|467677bcb88170cf3a1d872aed50aa08|332|224|270|6|0|534528|18944|0|542586|8192|548864|4194304|8192|512|4|0|0|0|4|0|581632|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|4.721212599934847|0.10191042566270775|7.648132016021792|184490.66666666666|512|534528|184216.0|12|534400|1|1|0|0|3|3.799527436681528|1.578897902987479|6.511551429195146|6001.333333333333|20|16936|0|0|1|0
b033e317e87bf08d2388a400f8ba186accb98a69e4bee1897617d71116673c04.exe|0119f1d72a37110968f5bf2eee1cb0ed|332|224|258|80|0|638976|2048|0|646894|8192|647168|4194304|8192|512|4|0|0|0|4|0|663552|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.7941039488603923|0.10191042566270775|7.114055300642309|213674.66666666666|512|638976|213405.33333333334|12|638708|1|1|0|0|2|4.155237994823308|3.3093591759714296|5.0011168136751865|667.0|490|844|0|0|1|0
15bef4692b874ffeab6b3590aa55292e5a6d992236f885fd84719d95e92767dd.exe|1ab38efe6da07d9d19279dbe5ec64a12|332|224|258|48|0|445440|2048|0|453502|8192|458752|4194304|8192|512|4|0|0|0|4|0|475136|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.36486776914693|0.10191042566270775|7.563350370821259|149162.66666666666|512|445440|148801.33333333334|12|445316|1|1|0|0|1|3.3131375879898135|3.3131375879898135|3.3131375879898135|984.0|984|984|0|0|1|0
ab.bin|0b486fe0503524cfe4726a4022fa6a68|332|224|258|14|28|535040|262656|0|258438|4096|540672|4194304|4096|512|6|0|0|0|6|0|811008|1024|0|2|33088|1048576|4096|1048576|4096|0|16|5|4.8538183516590525|3.3166195900461894|6.649011474860587|158617.6|1536|535040|159300.4|1496|534604|11|203|0|0|2|4.177811467125425|3.4593895392467813|4.896233395004069|666.0|392|940|188|0|1|0
c8f0110e2456056fbcc6949733714431dd666254ae058687b12afded39dd1cde.exe|50896db3f9148c889ba6cf3f901c2d08|332|224|271|6|0|27136|186880|2048|13613|4096|32768|4194304|4096|512|4|0|6|0|4|0|696320|1024|493676|2|34112|1048576|4096|1048576|4096|0|16|5|3.7527550974898967|0.0|6.458398214928006|61644.8|0|273920|136522.6|5286|273696|7|165|1|0|8|3.0165411584822563|1.6709505944546688|5.29652153278862|34144.875|20|270376|0|0|0|0
e41c6e6a4186b6cf127842e136ede5244567a0ed51e37a5e15279f42450230a2.exe|4ab5b660c8ad15fad4c3ff9a02a3f75b|332|224|258|48|0|469504|2048|0|477094|8192|483328|4194304|8192|512|4|0|0|0|4|0|499712|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.4659558333670337|0.10191042566270775|7.831911347631402|157184.0|512|469504|156697.33333333334|12|468996|1|1|0|0|1|3.3345205856119584|3.3345205856119584|3.3345205856119584|992.0|992|992|0|0|0|0
f88c6f7beb3b21dc8b8a53244aa7bbf000981929b5bb30db3acec409b6cb486a.exe|a9755115a8f32aa97af3e472909d17f8|332|224|270|6|0|902656|1536|0|910506|8192|917504|4194304|8192|512|4|0|0|0|4|0|933888|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.697957259470558|0.10191042566270775|7.920361898913065|301397.3333333333|512|902656|301102.6666666667|12|902320|1|1|0|0|1|3.299045814049232|3.299045814049232|3.299045814049232|888.0|888|888|0|0|1|0
ba7b728d5fc575f8bcf20973897ddf6160bf93f10026bdccaacaf5915513e021.exe|6051ab4940e431020a0b3420f1369d39|332|224|258|9|0|1706496|131072|0|40336|4096|1712128|4194304|4096|512|5|0|0|0|5|0|1859584|1024|1851942|2|33088|1048576|4096|1048576|4096|0|16|6|3.5660390473431955|0.0|7.880512345293144|304981.3333333333|512|1706496|305831.3333333333|4|1706094|3|115|0|0|10|3.7489777994703553|2.3846962037480477|7.9746319273277315|9787.5|90|62239|72|0|0|0
a24ee74ed9725580b5111e9d2db3ab115a0e8109ebcd1339443aa024ee4cbcf2.exe|81877ddda580a481afbbb44c83d5f44b|332|224|258|48|0|473088|297984|0|480770|8192|483328|4194304|8192|512|4|0|0|0|4|0|794624|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|4.2302875066548|0.10191042566270775|7.830210748056761|257024.0|512|473088|256610.66666666666|12|472672|1|1|0|0|12|3.635804669924365|2.3760375529119395|5.0422356155383765|24706.833333333332|146|270376|0|0|0|0
a1e3286d0cbc10bdd5992cc1356c52766f032fe43caa1dc46105b68255cc8956.exe|1dee9783beb0667a08006c96a0a0632f|332|224|270|48|0|536576|16384|0|544558|8192|548864|4194304|8192|512|4|0|0|0|4|0|573440|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|5.179724131307908|0.10191042566270775|7.738168921924487|184320.0|512|536576|183974.66666666666|12|536372|1|1|0|0|3|4.255995165747557|1.5166422780956523|7.911017241456239|5102.0|20|14386|0|0|1|0
413879f2141f2db471b4bf0d68d3a0f5b76e77cc93490484437960bb214c8504.exe|b14fbb9cc7c1cf402ed2251ed7b49757|332|224|302|6|0|1619968|13824|0|1627918|8192|1630208|4194304|8192|512|4|0|0|0|4|0|1662976|1024|0|2|34112|1048576|4096|1048576|4096|0|15|4|3.126431619929116|0.10191042566270775|7.323654114679544|408448.0|512|1619968|408133.75|12|1619732|1|1|0|0|1|3.273570729836765|3.273570729836765|3.273570729836765|448.0|448|448|0|0|1|0
4da73dbf5ccf5ad0a543f939f27739993a64f945fe7c3e3910fef0102ca85bf6.exe|6b3be5d8981d4b736adc0583eb4929cc|34404|240|8226|12|0|380928|312832|0|210636|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.625821892183964|3.865984764312594|7.895030362026798|113749.33333333333|4096|380928|115322.5|3700|380659|3|104|0|129|3|5.125746592462241|2.566961045565863|7.898664216085756|54607.0|112|163328|112|0|0|0
20a01bac19d49e0d9d404e164dca9a9b101cfb3f1bd1b89ce592fc26a4c20afb.exe|12c0909fb20e58a3b769ce13306568b1|332|224|258|48|0|536576|1536|0|544366|8192|548864|4194304|8192|512|4|0|0|0|4|0|565248|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.713852187785957|0.10191042566270775|7.864319094880935|179370.66666666666|512|536576|179100.0|12|536268|1|1|0|0|1|3.29565307496036|3.29565307496036|3.29565307496036|928.0|928|928|0|0|0|0
